report#,token
29,besar
29,jakarta
29,pusat
29,sering
29,terjadi
29,tawuran
29,antar
29,remaja
29,tengah
29,malam
29,akibat
29,minuman
29,keras
29,tolong
29,tindak
29,lanjuti
29,karena
29,menganggu
29,ketertiban
29,umum
29,dan
29,meresahkan
29,masyarakat
29,banyak
29,jangan
29,di
29,biarkan
29,permasalahan
29,ini
29,terima
29,kasih
30,yang
30,terhormat
30,.
30,pemerintah
30,provinsi
30,dki
30,jakarta
30,saya
30,ingin
30,melaporkan
30,perihal
30,banjir
30,yang
30,terjadi
30,pada
30,tanggal
30,23
30,januari
30,2015
30,pukul
30,05:00
30,di
30,jalan
30,perdamaian
30,rt
30,01
30,rw
30,017
30,kelurahan
30,tugu
30,utara
30,.
30,banjir
30,yang
30,saya
30,alami
30,cukup
30,tinggi
30,daripada
30,biasanya
30,dan
30,saya
30,menduga
30,ini
30,adalah
30,dampak
30,dari
30,peninggian
30,jalan
30,mahoni
30,dan
30,tidak
30,beresnya
30,pengerjaan
30,perbaikan
30,drainase
30,di
30,jalan
30,tersebut
30,.
30,saya
30,mohon
30,pemerintah
30,provinsi
30,dki
30,jakarta
30,melakukan
30,audit
30,terhadap
30,kontraktor
30,yang
30,melakukan
30,perbaikan
30,djalan
30,dan
30,drainase
30,di
30,jalan
30,mahoni
30,kelurahan
30,tugu
30,utara
30,karena
30,pengerjaan
30,perbaikan
30,jalan
30,dan
30,drainasenya
30,sangat
30,asal2an
30,dan
30,tidak
30,rapi
30,sehingga
30,bukannya
30,mengurangi
30,banjir
30,tapi
30,membuat
30,banjir
30,di
30,pemukiman
30,warga
30,semakin
30,tinggi
30,.
30,dan
30,saya
30,meminta
30,dengan
30,sangat
30,jajaran
30,pejabat
30,pemerintah
30,provinsi
30,dki
30,jakarta
30,terutama
30,untuk
30,turun
30,langsung
30,melihat
30,kondisi
30,jalan
30,dan
30,drainase
30,tersebut
30,karena
30,kondisi
30,drainase
30,yang
30,sudah
30,diperbaiki
30,itu
30,sangat
30,berantakan
30,dan
30,tidak
30,beres
30,dalam
30,pengerjaannya
30,.
30,dan
30,mohon
30,pihak
30,dinas
30,pekerjaan
30,umum
30,pemerintah
30,provinsi
30,dki
30,jakarta
30,untuk
30,melakukan
30,perbaikan
30,ulang
30,drainse
30,dan
30,jalan
30,di
30,jalan
30,mahoni
30,kelurahan
30,tugu
30,utara
30,karena
30,kontraktor
30,terdahulu
30,tidak
30,beres
30,dalam
30,pengerjaan
30,perbaikannya
30,dan
30,saya
30,mohon
30,dengan
30,sangat
30,pihak
30,pemerintah
30,provinsi
30,dki
30,jakarta
30,untuk
30,instruksikan
30,walikota
30,jakarta
30,utara
30,untuk
30,menyediakan
30,pompa
30,air
30,pengendali
30,banjir
30,di
30,kelurahan
30,tugu
30,utara
30,terutama
30,di
30,jalan
30,perdamaian
30,rt
30,011
30,rw
30,017
30,karena
30,banjir
30,dikawasan
30,tersebut
30,sangat
30,parah
30,dan
30,lamban
30,surut
30,.
30,selain
30,itu
30,saya
30,juga
30,meminta
30,pak
30,ahok
30,untuk
30,lakukan
30,sidak
30,ke
30,kantor
30,kelurahan
30,tugu
30,utara
30,karena
30,pihak
30,aparat
30,kelurahan
30,tugu
30,utara
30,tidak
30,responsif
30,dalam
30,menanggulangi
30,banjir
30,.
30,saat
30,terjadi
30,banjir
30,","
30,lurah
30,tugu
30,utara
30,sama
30,sekali
30,tidak
30,mau
30,menyediakan
30,bantuan
30,kepada
30,warga
30,kelurahan
30,tugu
30,utara
30,yang
30,terkena
30,banjir
30,padahal
30,di
30,daerah
30,kelurahan
30,tugu
30,utara
30,banyak
30,sekali
30,anak
30,balita
30,yang
30,sangat
30,membutuhkan
30,bantuan
30,terutama
30,makanan
30,karena
30,bila
30,banjir
30,","
30,warga
30,yang
30,berada
30,disana
30,terisolisir
30,dan
30,tidak
30,dapat
30,membeli
30,bahan
30,makanan
30,.
30,makadari
30,itu
30,saya
30,mohon
30,dengan
30,sangat
30,pemerintah
30,provinsi
30,dki
30,jakarta
30,sgera
30,mengirimkan
30,bantuan
30,dapur
30,umum
30,ke
30,kelurahan
30,tugu
30,utara
30,untuk
30,membantu
30,warga
30,yang
30,terisolisir
30,karena
30,banjir
30,tinggi
30,.
30,warga
30,sudah
30,muak
30,dengan
30,lurah
30,tugu
30,utara
30,yang
30,abai
30,dan
30,tidak
30,merespon
30,kebutuhan
30,warga
30,yang
30,terkena
30,banjir
30,.
30,tidak
30,ada
30,aparat
30,kelurahan
30,yang
30,memberikan
30,bantuan
30,kepada
30,warga
30,yang
30,terkena
30,banjir
30,.
30,padahal
30,saat
30,ini
30,warga
30,kelurahan
30,tugu
30,utara
30,sangat
30,membutuhkan
30,bantuan
30,berupa
30,makanan
30,layak
30,konsumsi
30,","
30,air
30,bersih
30,dan
30,pompa
30,pengendali
30,banjir
30,untuk
30,surutkan
30,banjir
30,di
30,jalan
30,perdamaian
30,rt
30,01
30,rw
30,017.
30,saya
30,harap
30,pemerintah
30,provinsi
30,dki
30,jakarta
30,sgera
30,mrespon
30,permintaan
30,saya
30,ini
30,.
30,semoga
30,pak
30,ahok
30,mau
30,mendengarkan
30,permintaan
30,saya
30,ini
30,.
31,yang
31,terhormat
31,.
31,pemerintah
31,provinsi
31,dki
31,jakarta
31,.
31,saya
31,ingin
31,melaporkan
31,hari
31,ini
31,ada
31,murid
31,sdn
31,05
31,pagi
31,kelurahan
31,.
31,penggilingan
31,kecamatan
31,.
31,cakung
31,a/n
31,aryo
31,telah
31,di
31,pukuli
31,guru
31,yang
31,bernama
31,pak
31,karsa
31,.
31,mohon
31,ada
31,tindakan
31,agar
31,tidak
31,terjadi
31,lagi
31,kekerasan
31,terhadap
31,murid
31,.
31,terima
31,kasih
32,mohon
32,di
32,tebang
32,pohon
32,randu
32,(
32,kapuk
32,)
32,pinggir
32,jalan
32,","
32,karena
32,dampak
32,dilakukan
32,program
32,pembangunan
32,saluran
32,pembuangan
32,air/got
32,yang
32,berada
32,tepat
32,di
32,sebelah
32,pohon
32,","
32,sehingga
32,sebagian
32,besar
32,akar
32,dipotong
32,...
32,karena
32,pohon
32,sangat
32,besar
32,dan
32,tinggi
32,","
32,kemudian
32,mengingat
32,kondisi
32,cuaca
32,ekstreme
32,yang
32,akhir-akhir
32,ini
32,terjadi
32,","
32,dikhawatirkan
32,pohon
32,tumbang
32,karena
32,penopang
32,(
32,akar
32,)
32,sudah
32,tidak
32,kuat
32,lagi
32,menahan
32,terpaan
32,angin..
32,lokasi
32,pohon
32,berada
32,tepat
32,di
32,depan
32,rumah
32,saya
32,","
32,dsn
32,.
32,krajan
32,","
32,rt:03/rw:02
32,","
32,ds
32,.
32,kemuning
32,lor
32,","
32,kecamatan
32,.
32,arjasa
32,...
32,mohon
32,segera
32,ditindak
32,lanjuti
32,dan
32,terima
32,kasih
32,...
32,.
33,yang
33,terhormat
33,.
33,pemerintah
33,dki
33,jakarta
33,jalan
33,raya
33,tugu
33,persis
33,didepen
33,sman
33,52
33,kelurahan
33,semper
33,barat
33,jakarta
33,utara
33,macet
33,karena
33,ada
33,pohon
33,tumbang
33,dan
33,kabel
33,listrik
33,dijalanan
33,takut
33,membahayakan
33,pemakai
33,jalan
33,.
33,terima
33,kasih
34,izin
34,melapor.saya
34,sudah
34,3
34,tahun
34,mengantar
34,barang
34,menuju
34,tambang
34,bre
34,rantau
34,(
34,kabupaten
34,.
34,tapin
34,)
34,kalsel
34,.
34,gak
34,pernah
34,adanya
34,pungutan
34,liar.sebulan
34,terakhir
34,ini
34,saya
34,selalu
34,di
34,jegat
34,preman
34,jika
34,mengantar
34,barang
34,melewati
34,jalan
34,.
34,trantang
34,kecamatan
34,lokpaikat
34,kabupaten
34,tapin
34,(
34,kalimantan
34,selatan
34,)
34,.mereka
34,selalu
34,meminta
34,bayaran
34,","
34,bukan
34,hanya
34,satu
34,bahkan
34,sampai
34,lima
34,orang.jika
34,tidak
34,di
34,kasih
34,jalan
34,di
34,blokade
34,mereka
34,","
34,tidak
34,di
34,kasih
34,lewat
34,jalan
34,situ
34,.
34,bahkan
34,sampai
34,pelemparan
34,kaca
34,mobil
34,kita..itu
34,merupakan
34,jalur
34,satu
34,satunya
34,yang
34,bisa
34,kita
34,lewati
34,pas
34,ngantar
34,barang.tolong
34,kepada
34,polres
34,kabupaten
34,.
34,tapin
34,supaya
34,menindak
34,lanjutinya..ataupun
34,polsek
34,kecamatan
34,lokpaikat
34,dapat
34,menindak
34,lanjutinya..demi
34,keamanan
34,di
34,jalan
34,.
35,kepada
35,yang
35,terhormat
35,.
35,pemerintah
35,provinsi
35,dki
35,jakarta
35,","
35,saya
35,ingin
35,melaporkan
35,banjir
35,yang
35,selalu
35,melanda
35,rw
35,.
35,01
35,","
35,rw
35,.
35,08
35,","
35,dan
35,rw
35,10
35,kelurahan
35,kalibata
35,kecamatan
35,pancoran
35,","
35,jakarta
35,selatan
35,.
35,hal
35,ini
35,terjadi
35,karena
35,lokasi
35,rw
35,tersebut
35,terletak
35,di
35,tempat
35,yang
35,lebih
35,rendah
35,","
35,bila
35,hujan
35,turun
35,akan
35,terjadi
35,banjir
35,.
35,mohon
35,agar
35,dinas
35,terkait
35,bisa
35,mencarikan
35,solusi
35,agar
35,lokasi
35,tersebut
35,tidak
35,banjir
35,","
35,terima
35,kasih
35,.
36,hai
36,","
36,saya
36,ingin
36,menyampai
36,kan
36,ada
36,beberapa
36,titik
36,sepanjang
36,jalan
36,dr.
36,satrio
36,-
36,jakarta
36,","
36,(
36,depan
36,tokopedia
36,tower
36,","
36,depan
36,pom
36,bensin
36,shell
36,","
36,dan
36,seterusnya
36,)
36,dimana
36,ada
36,titik
36,asli
36,tetapi
36,palsu
36,yang
36,terus
36,bolong
36,di
36,sebab
36,kan
36,pipa
36,saluran
36,air
36,jalan
36,layang
36,non
36,tol
36,di
36,satrio
36,yang
36,bocor
36,sejak
36,di
36,resmikan
36,hingga
36,hari
36,ini
36,","
36,sehinggasetiap
36,waktu
36,hujan
36,tetesan
36,air
36,dari
36,pipah
36,saluran
36,yang
36,bocor
36,itu
36,merusak
36,asli
36,tetapi
36,palsu
36,di
36,bawahnya
36,.
36,alangkah
36,baiknya
36,bila
36,saluran
36,itu
36,semua
36,di
36,inspeksi
36,dan
36,di
36,perbaiki
36,supaya
36,tidak
36,merusak
36,asli
36,tetapi
36,palsu
36,di
36,bawahnya
36,agat
36,menghemat
36,waktu
36,dan
36,biaya
36,sekaligus
36,tidak
36,memakan
36,korban
36,kecelakaan
36,pengendata
36,motor
36,akibat
36,lobang
36,asli
36,tetapi
36,palsu
36,yang
36,sering
36,muncul
36,di
36,kala
36,musim
36,hujan
36,itu
36,.
36,terima
36,kasih
36,","
36,mohon
36,laporan
36,ini
36,agar
36,dapat
36,segera
36,di
36,tanggapi
36,.
37,pohon
37,tumbang
37,mengganggu
37,lalu
37,lintas
37,","
37,kami
37,sudah
37,melapor
37,ke
37,kelurahan
37,bendungan
37,hilir
37,tapi
37,tidak
37,ditanggapi
37,.
37,bowo
37,jakarta
37,baru
37,.
38,laporhendy
38,aduan
38,#
38,$
38,0a
38,#
38,$
38,0a
38,selamat
38,sore
38,","
38,saya
38,atas
38,nama
38,maria
38,margaretha
38,ingin
38,mengadu
38,masalah
38,banjir
38,","
38,sekarang
38,sudah
38,musim
38,hujan
38,","
38,dan
38,hujannya
38,sangat
38,deras
38,yang
38,mengakibatkan
38,kebanyakan
38,sungai
38,di
38,daerah
38,bawa
38,meluap
38,dan
38,menimbulkan
38,banjir
38,","
38,di
38,sini
38,memberikan
38,ketidak
38,nyamanan
38,pada
38,penduduk
38,sekitar
38,termasuk
38,saya
38,","
38,karena
38,saya
38,","
38,saya
38,mengusulkan
38,supaya
38,pemerintah
38,menghimbau
38,para
38,warga
38,lebih
38,ketat
38,lagi
38,agar
38,tidak
38,membuang
38,sampah
38,sembarangan
38,dan
38,perbanyak
38,reboisasi
38,untuk
38,kenyamanan
38,lingkungan
38,","
38,karena
38,sekarang
38,sudah
38,banyak
38,bencana
38,alam
38,yang
38,terjadi
38,#
38,$
38,0a
38,#
38,$
38,0aterimakasih
39,admin
39,","
39,minta
39,bantuan
39,dan
39,kerjasamanya
39,untuk
39,menebang
39,pohon
39,yang
39,terletak
39,di
39,jalan
39,.
39,zahlul
39,st
39,kebesaran
39,kelurahan
39,aro
39,iv
39,korong
39,","
39,sehubungan
39,kondisi
39,cuaca
39,tidak
39,menentu
39,dan
39,dibawah
39,pohon
39,tersebut
39,terdapat
39,kabel-kabel
39,aliran
39,listrik
39,...
39,.
40,pohon
40,tumbang
40,pada
40,hari
40,jumat
40,kemarin
40,di
40,jalan
40,wr
40,supratman
40,bandung.sebrang
40,pom
40,bensin
40,","
40,dpn
40,kantor
40,big
40,tv
40,","
40,sekarang
40,tersisa
40,berapa
40,batang
40,pohon
40,yang
40,mencondong
40,ke
40,area
40,parkiran
40,","
40,di
40,hawatirkan
40,tumbang
40,kembali
40,dan
40,menimpa
40,karyawan
40,atau
40,krndaraan
40,yang
40,sedang
40,di
40,parkir
40,","
40,mohon
40,penanggulangan
40,secepatnya
40,untuk
40,merapihkan
40,dahan
40,pohon
40,tersebut
41,tolong
41,pak
41,","
41,saya
41,sudah
41,berusaha
41,semaksimal
41,mungkin
41,untuk
41,baik
41,kepada
41,ibu
41,saya
41,","
41,memberinya
41,uang
41,untuk
41,kehidupan
41,sehari2
41,","
41,tapi
41,uangnya
41,bahkan
41,selalu
41,dipake
41,untuk
41,kebutuhan
41,lain
41,","
41,jika
41,tidak
41,ada
41,uang
41,untuk
41,makan
41,","
41,dia
41,akan
41,protes
41,","
41,marah2
41,","
41,lalu
41,melakukan
41,kekerasan
41,fisik
41,kepada
41,kakak
41,perempuan
41,saya
41,.
41,saya
41,posisi
41,dijateng
41,bersama
41,bapa
41,saya
41,","
41,sementara
41,kakak
41,","
41,ibu
41,","
41,dan
41,adik
41,dibekasi
41,.
41,dibekasi
41,ini
41,masalahanya
41,","
41,ibu
41,saya
41,itu
41,pengangguran
41,","
41,tapi
41,selalu
41,menuntut
41,lebih
41,dalam
41,masalah
41,uang
41,dan
41,tidak
41,pernah
41,merasa
41,cukup
41,","
41,akhirnya
41,kakak
41,saya
41,jadi
41,korban
41,pelampiasan
41,kekerasan
41,ibu
41,saya
41,","
41,ini
41,sudah
41,terjadi
41,bertahun2
41,semenjak
41,orangtua
41,saya
41,bercerai
41,.
42,terjadi
42,banjir
42,","
42,minggu
42,","
42,4
42,oktober
42,2020
42,","
42,di
42,komplek
42,vila
42,norin
42,dan
42,sekitarnya
42,rt
42,01/04
42,ciganjur
42,","
42,cipedak
42,","
42,jagakarsa
42,","
42,jakarta
42,selatan
42,.
42,banjir
42,terjadi
42,karena
42,hujan
42,deras
42,","
42,kondisi
42,letaknya
42,di
42,daerah
42,rendah
42,.
42,dari
42,2012
42,s/d
42,2018
42,banjir
42,tidak
42,sebesar
42,sekarang
42,ini
42,.
42,salah
42,satunya
42,penyebabnya
42,peninggian
42,tanggul
42,sepanjang
42,sungai
42,","
42,yang
42,jika
42,di
42,timbang
42,setara
42,tinggi
42,banjir
42,.
42,drainase
42,yang
42,kurang
42,baik
42,.
42,mohon
42,bantuan
42,penanganan
42,atau
42,perbaikan
42,drainase
42,.
42,solusi
42,yang
42,diusulkan
42,:
42,pendalaman
42,sungai
42,","
42,dibuatkan
42,overflow
42,sungai
42,didinding
42,tanggul
42,yang
42,diarahkan
42,secara
42,baik
42,","
42,perbaikan
42,drainase
42,dengan
42,menggunakan
42,u-dit
42,/
42,gorong-gorong
42,cor
42,.
42,demikian
42,","
42,atas
42,perhatiannya
42,","
42,terima
42,kasih
43,kejadian
43,di
43,jalan
43,.
43,amir
43,hamzah
43,-
43,karang
43,sukun
43,(
43,sebelah
43,barat
43,kantor
43,jne
43,karang
43,sukun
43,)
43,ada
43,kabel
43,pln
43,yang
43,kemungkinan
43,akan
43,membahayakan
43,sekitarnya
43,.
44,assalamualaikum
44,","
44,pak
44,ridwan
44,kamil..
44,","
44,kemarin
44,malam
44,sekitar
44,jam
44,18.30
44,saya
44,pulang
44,kerja
44,lewat
44,stopan
44,gudang
44,utara
44,.
44,ketika
44,saya
44,berada
44,di
44,stopan
44,","
44,tiba2
44,ada
44,ibu2
44,seperti
44,pengemis
44,","
44,memukul
44,kakak
44,saya
44,menggunakan
44,batu
44,besar
44,","
44,lalu
44,kami
44,terkejut
44,karena
44,si
44,ibu
44,tiba2
44,datang
44,dari
44,belakang
44,memukul
44,tangan
44,dengan
44,keras
44,","
44,hingga
44,tangan
44,kakak
44,saya
44,bengkak
44,.
44,saya
44,mohon
44,bapak
44,untuk
44,memperhatikan
44,pengemis2
44,yang
44,ada
44,di
44,stopan
44,","
44,kalau
44,bisa
44,jangan
44,ada
44,pengemis
44,di
44,stopan
44,.
44,terima
44,kasih
44,.
45,kepada
45,bapak
45,presiden
45,ri
45,saya
45,meminta
45,agar
45,gamology
45,game
45,dan
45,game
45,yang
45,berbau
45,kekerasan
45,yang
45,ada
45,di
45,indonesia
45,semuanya
45,di
45,blokir
45,supaya
45,generasi
45,muda
45,indonesia
45,tidak
45,tercemar
45,dari
45,hal
45,hal
45,yang
45,berbau
45,kekerasan
45,.
45,terima
45,kasih
45,kasih.onesia
45,tidak
45,tercemar
45,dari
45,hal
45,hal
45,yang
45,berbau
45,kekerasan
45,.
45,terima
45,kasih
45,kasih.largest
45,maine
45,lobsterkepada
45,bapak
45,presiden
45,ri
45,saya
45,meminta
45,agar
45,gamology
45,game
45,dan
45,game
45,yang
45,berbau
45,kekerasan
45,yang
45,ada
45,di
45,indonesia
45,semuanya
45,di
45,blokir
45,supaya
45,generasi
45,muda
45,indonesia
45,tidak
45,tercemar
45,dari
45,hal
45,hal
45,yang
45,berbau
45,kekerasan
45,.
45,terima
45,kasih
45,kasih.kepada
45,bapak
45,presiden
45,ri
45,saya
45,meminta
45,agar
45,gamology
45,game
45,dan
45,game
45,yang
45,berbau
45,kekerasan
45,yang
45,ada
45,di
45,indonesia
45,semuanya
45,di
45,blokir
45,supaya
45,generasi
45,muda
45,indonesia
45,tidak
45,tercemar
45,dari
45,hal
45,hal
45,yang
45,berbau
45,kekerasan
45,.
45,terima
45,kasih
45,kasih.onesia
45,tidak
45,tercemar
45,dari
45,hal
45,hal
45,yang
45,berbau
45,kekerasan
45,.
45,terima
45,kasih
45,kasih
45,.
46,bersama
46,ini
46,kami
46,laporkan
46,","
46,sehubungan
46,dengan
46,terjadinya
46,aksi
46,kekerasan
46,(
46,penembakan
46,)
46,pada
46,tanggal
46,15
46,maret
46,2016
46,","
46,terhadap
46,4
46,karyawan
46,pt
46,.
46,modern
46,widya
46,technical
46,yang
46,sedang
46,mengerjakan
46,pembangunan
46,jalan
46,di
46,kampung
46,agenggeng
46,","
46,distrik
46,sinak
46,","
46,kabupaten
46,puncak
46,","
46,papua
46,yang
46,mengakibatkan
46,meninggalnya
46,3
46,orang
46,karyawan
46,tersebut
46,.
46,dengan
46,telah
46,terjadinya
46,aksi
46,kekerasan
46,(
46,penembakan
46,)
46,di
46,distrik
46,sinak
46,","
46,kabupaten
46,puncak
46,","
46,papua
46,","
46,tanggal
46,15
46,maret
46,2016
46,tersebut
46,","
46,menjadi
46,kesekian
46,kalinya
46,aksi
46,kekerasan
46,yang
46,telah
46,dialami
46,anggota
46,aki
46,(
46,sebelumnya
46,juga
46,terjadi
46,di
46,pulau
46,nias
46,tahun
46,2008
46,yang
46,mengakibatkan
46,kontraktor
46,harus
46,hengkang
46,tidak
46,bisa
46,menyelesaikan
46,pekerjaannya
46,akibat
46,gangguan
46,keamanan
46,yang
46,sangat
46,parah
46,di
46,proyek
46,tersebut
46,)
46,","
46,telah
46,merusak
46,komitmen
46,bersama
46,para
46,stakeholder
46,pembangunan
46,infrastruktur
46,di
46,indonesia
46,.
46,anggota
46,kami
46,pt
46,modern
46,widya
46,tehnical
46,jelas-jelas
46,sedang
46,bekerja
46,membangun
46,infrastruktur
46,di
46,daerah
46,pedalaman
46,","
46,dengan
46,meninggalkan
46,anak
46,dan
46,istri
46,di
46,kampung
46,halaman
46,asal
46,mereka
46,namun
46,pada
46,akhirnya
46,mereka
46,harus
46,pulang
46,tinggal
46,nama
46,","
46,akibat
46,ditembak
46,harus
46,meninggal
46,oleh
46,kelompok
46,sipil
46,bersenjata
46,di
46,kabupaten
46,puncak
46,","
46,papua
46,.
46,kejadian
46,ini
46,sangat
46,mengangetkan
46,aki
46,","
46,disaat
46,semua
46,pihak
46,dituntut
46,berkomitmen
46,penuh
46,membangun
46,infrastruktur
46,","
46,sementara
46,ada
46,pihak
46,yang
46,sengaja
46,menganggu
46,jalannya
46,pembangunan
46,di
46,daerah
46,.
46,sekali
46,lagi
46,aki
46,dan
46,anggotanya
46,tetap
46,berkomitmen
46,untuk
46,membangun
46,infrastruktur
46,di
46,manapun
46,","
46,namun
46,kami
46,butuh
46,kepastian
46,hukum
46,dan
46,keselamatan
46,jiwa
46,di
46,tempat
46,kami
46,bekerja
46,.
46,untuk
46,itu
46,","
46,mohon
46,perlindungan
46,kepada
46,pemerintah
46,atas
46,keselamatan
46,dan
46,keamanan
46,jiwa
46,anggota
46,aki
46,yang
46,bekerja
46,di
46,daerah
46,rawan
46,keamanan
46,.
47,jalan
47,raya
47,dari
47,depan
47,kantor
47,kelurahan
47,antirogo
47,","
47,jember
47,","
47,sampai
47,depan
47,kantor
47,kecamatan
47,pakusari
47,","
47,jember
47,","
47,rusak
47,parah
47,.
47,padahal
47,selalu
47,dilewati
47,kendaraan
47,kecil
47,maupun
47,besar
47,","
47,juga
47,dilewati
47,oleh
47,pejabat
47,daerah
47,baik
47,desa
47,maupun
47,kecamatan
47,","
47,namun
47,belum
47,ada
47,perbaikan
47,sampai
47,saat
47,ini
47,.
47,mohon
47,kiranya
47,ditindak
47,lanjuti
47,sebelum
47,ada
47,korban
47,kecelakaan
47,.
48,saya
48,ingin
48,melaporkan
48,bahwa
48,di
48,daerah
48,kami
48,riau
48,dan
48,sekitar
48,nya
48,","
48,kabut
48,sesegera
48,mungkin
48,sudah
48,sangat
48,parah
48,","
48,sudah
48,banyak
48,korban
48,akibat
48,sesegera
48,mungkin
48,","
48,anak-anak
48,tidak
48,bisa
48,sekolah
48,","
48,aktifitas
48,terganggu
48,","
48,kesehatan
48,kami
48,menurun
48,","
48,tolong
48,penanggulangan
48,secepatnya
48,dari
48,pemerintah
48,.
49,lapor
49,ada
49,pohon
49,tumbang
49,didaerah
49,kerawak
49,...
49,mohon
49,segera
49,ditindaklanjuti
49,...
49,.trima
49,kasih
50,pak
50,presiden
50,","
50,sehubungan
50,dengan
50,bencana
50,alam
50,di
50,lombok
50,dimana
50,banyak
50,desa
50,yang
50,hancur
50,","
50,bagaimana
50,jika
50,dana
50,desa
50,dikonsentrasikan
50,untuk
50,membantu
50,saudara-saudara
50,kita
50,di
50,lombok
50,dan
50,apabila
50,besok-besok
50,ada
50,dana
50,desa
50,","
50,kita
50,bisa
50,manfaatkan
50,dana
50,itu
50,untuk
50,kemanusiaan
51,jalan
51,yang
51,ada
51,di
51,sekitar
51,tambak
51,osowilangun
51,atau
51,sekitar
51,terminal
51,osowilangun
51,sangat
51,parah
51,rusaknya
51,","
51,banyak
51,jalan-jalan
51,yang
51,berlubang
51,besar
51,dan
51,sangat
51,berbahaya
51,","
51,dan
51,saya
51,adalah
51,salah
51,satu
51,korban
51,kecelakaan
51,di
51,jalan
51,itu
51,...
51,untuk
51,itu
51,saya
51,mohon
51,kepada
51,pihak
51,yang
51,terkait
51,untuk
51,memperbaiki
51,jalan
51,yang
51,rusak
51,parah
51,itu
52,mohon
52,untuk
52,ditindak
52,yang
52,menyebarkan
52,dan
52,yang
52,ada
52,divideo
52,ini
52,karena
52,ada
52,tindakan
52,kekerasan
53,nomor
53,:
53,ist-2/xbc-hp/2017
53,bulu
53,cina
53,","
53,24
53,oktober
53,2017
53,lampiran
53,:1
53,(
53,satu
53,)
53,berkas
53,.
53,perihal
53,:
53,mohon
53,didistribusikan
53,kembali
53,hak
53,atas
53,tanah
53,garapan
53,kami
53,secara
53,tuntas
53,dan
53,adil
53,","
53,dimana
53,hak
53,kepemilikan
53,kami
53,dari
53,redistribusi
53,tanah
53,negara
53,objek
53,landreform
53,pemerintah
53,ri
53,yang
53,berasal
53,dari
53,tanah
53,mantan
53,hgu
53,kebun
53,bulu
53,cina
53,ptp
53,ix
53,(
53,sekarang
53,ptpn
53,ii
53,)
53,","
53,yang
53,terletak
53,di
53,pasar
53,9
53,","
53,10
53,","
53,11
53,dan
53,12
53,","
53,desa
53,bulu
53,cina
53,","
53,kecamatan
53,hamparan
53,perak
53,","
53,kabupaten
53,deli
53,serdang
53,","
53,provinsi
53,sumatera
53,utara
53,","
53,dirampas
53,","
53,dikuasai
53,dan
53,diusahai
53,kembali
53,oleh
53,ptp
53,ix
53,(
53,sekarang
53,ptpn
53,ii
53,)
53,sampai
53,saat
53,ini
53,.
53,kepada
53,yang
53,terhormat
53,:
53,1.
53,bapak
53,presiden
53,ri
53,di
53,jakarta
53,","
53,2.
53,bapak
53,ketua/wakil
53,ketua
53,dpr
53,ri
53,di
53,jakarta
53,","
53,3.
53,bapak
53,ketua/wakil
53,ketua
53,dpd
53,ri
53,di
53,jakarta
53,","
53,4.
53,bapak
53,menteri
53,dalam
53,negeri
53,ri
53,di
53,jakarta
53,","
53,5.
53,bapak
53,menteri
53,atr/bpn
53,ri
53,di
53,jakarta
53,","
53,6.
53,bapak
53,kapolri
53,di
53,jakarta
53,","
53,7.
53,bapak
53,kajagung
53,di
53,jakarta
53,","
53,8.
53,bapak
53,komisioner
53,komnas
53,ham
53,di
53,jakarta
53,","
53,9.
53,bapak
53,ketua/wakil
53,ketua
53,ombudsman
53,di
53,jakarta
53,","
53,10.
53,bapak
53,gubernur
53,sumatera
53,utara
53,di
53,medan
53,","
53,11.
53,bapak
53,ketua/wakil
53,ketua
53,dprd
53,sumatera
53,utara
53,di
53,medan
53,","
53,12.
53,bapak
53,kakak
53,kantor
53,wilayah
53,atr/bpn
53,provinsi
53,sumatera
53,utara
53,di
53,medan
53,","
53,13.
53,bapak
53,kapolda
53,sumatera
53,utara
53,di
53,medan
53,","
53,14.
53,bapak
53,kajati
53,sumatera
53,utara
53,di
53,medan
53,","
53,15.
53,bapak
53,bupati
53,deli
53,serdang
53,di
53,lubuk
53,pakam
53,","
53,16.
53,bapak
53,ketua/wakil
53,ketua
53,dprd
53,deli
53,serdang
53,di
53,lubuk
53,pakam
53,","
53,17.
53,bapak
53,kepala
53,kantor
53,pertanahan
53,kabupaten
53,deli
53,serdang
53,di
53,lubuk
53,pakam
53,","
53,18.
53,bapak
53,pimpinan
53,tvpolri
53,di
53,jakarta
53,.
53,19.
53,bapak
53,pimpinan
53,perwakilan
53,tvpolri
53,sumatera
53,utara
53,di
53,medan
53,.
53,dengan
53,hormat
53,","
53,sehubungan
53,dengan
53,tanah
53,garapan
53,yang
53,menjadi
53,tuntutan
53,kami
53,","
53,yang
53,terletak
53,di
53,pasar
53,9
53,","
53,10
53,","
53,11
53,dan
53,12
53,","
53,desa
53,bulu
53,cina
53,","
53,kecamatan
53,hamparan
53,perak
53,","
53,kabupaten
53,deli
53,serdang
53,","
53,provinsi
53,sumatera
53,utara
53,","
53,yang
53,merupakan
53,tanah
53,negara
53,yang
53,menjadi
53,tanah
53,objek
53,landreform
53,berasal
53,dari
53,tanah
53,mantan
53,hgu
53,kebun
53,bulu
53,cina
53,ptp
53,ix
53,(
53,sekarang
53,ptpn
53,ii
53,)
53,yang
53,telah
53,diredistribusikan
53,kepada
53,kami
53,rakyat
53,kelompok
53,tani
53,oleh
53,pemerintah
53,ri
53,","
