report_num,report
26,keamanan
26,&
26,ketertiban
26,","
26,mengganggu
26,pengguna
26,jalan
26,.
27,kepada
27,yth
27,.
27,pemerintah
27,provinsi
27,dki
27,jakarta
27,.
27,saya
27,ingin
27,mengajukan
27,keluhan
27,tentang
27,gangguan
27,kenyamanan
27,lingkungan
27,daerah
27,kemayoran
27,","
27,utan
27,panjang
27,3
27,","
27,yang
27,lebih
27,dikenal
27,dengan
27,daerah
27,jiung
27,","
27,gang
27,dan
27,tepatnya
27,di
27,rt/rw
27,:
27,02/03
27,.
27,hampir
27,setiap
27,malam
27,","
27,mulai
27,dari
27,jam
27,20.00
27,daerah
27,tersebut
27,dijadikan
27,tempat
27,kumpul2
27,atau
27,nongkrong
27,anak
27,muda
27,umur
27,antara
27,15
27,an
27,hingga
27,20
27,an
27,tahun
27,.
27,sangat
27,gaduh
27,dan
27,begitu
27,berisik
27,.
27,aktifitas
27,mereka
27,hingga
27,pukul
27,2
27,atau
27,3
27,dini
27,hari
27,.
27,dan
27,sering
27,sekali
27,diikuti
27,dengan
27,mabuk-mabukan
27,dan
27,tidak
27,jarang
27,berakhir
27,dengan
27,tawuran
27,.
27,sepertinya
27,tidak
27,ada
27,respon
27,sama
27,sekali
27,dari
27,pihak
27,rt
27,dan
27,rw
27,setempat
27,.
27,padahal
27,tempat
27,kumpul-kumpul
27,mereka
27,tidak
27,jauh
27,dari
27,kantor
27,rw
27,03
27,yang
27,hanya
27,berjarak
27,10
27,meter
27,.
27,mohon
27,bantuan
27,dari
27,pihak
27,terkait
27,agar
27,kenyamanan
27,warga
27,sekitar
27,tidak
27,terampas
27,oleh
27,kegiatan
27,negatif
27,para
27,anak
27,muda
27,ini
27,.
27,mohon
27,dinas
27,terkait
27,untuk
27,menindaklanjutinya
27,.
27,terima
27,kasih
27,.
28,di
28,daerah
28,rumah
28,saya
28,tepatnya
28,jl
28,.
28,jatibunder
28,5
28,rt12/rw09
28,(
28,rumah
28,susun
28,jatibunder
28,)
28,di
28,bulan
28,puasa
28,ini
28,banyak
28,anak2
28,dan
28,remaja
28,yang
28,bermain
28,pesatan
28,mulai
28,dari
28,jam
28,8
28,hingga
28,saur
28,","
28,ini
28,dapat
28,mengganggu
28,masyarakat
28,yang
28,ingin
28,beristrirahat
28,&
28,pedagang
28,.
28,tidak
28,hanya
28,bermain
28,petasan
28,tetapi
28,membuah
28,kegaduhan
28,saat
28,membangunkan
28,sahur
28,.
28,hampir
28,setiap
28,bulan
28,ramadhan
28,selalu
28,ada
28,tawuran
28,yang
28,saya
28,takutkan
28,terulang
28,kembali
28,di
28,bulan
28,ramadhan
28,ini
28,.
28,mohon
28,untuk
28,di
28,tindak
28,lanjuti
28,segera
28,.
29,@
29,hendrarprihadi
29,terjadi
29,kerusuhan
29,tawuran
29,telah
29,meresahkan
29,warga
29,di
29,sekitar
29,smkn
29,10
29,semarang
29,.
29,kecamatan
29,semarang
29,utara
29,.
29,mohon
29,...
29,#
29,laporhendi
30,kepada
30,yth
30,.
30,pemerintah
30,provinsi
30,dki
30,jakarta
30,.
30,di
30,wilayah
30,jalan
30,karang
30,anyar
30,raya
30,rw
30,01
30,dan
30,rw
30,02
30,kelurahan
30,karang
30,anyar
30,kecamatan
30,sawah
30,besar
30,jakarta
30,pusat
30,sering
30,terjadi
30,tawuran
30,antar
30,remaja
30,tengah
30,malam
30,akibat
30,minuman
30,keras
30,tolong
30,tindak
30,lanjuti
30,karena
30,menganggu
30,ketertiban
30,umum
30,dan
30,meresahkan
30,masyarakat
30,banyak
30,jangan
30,di
30,biarkan
30,permasalahan
30,ini
30,terima
30,kasih
31,kepada
31,","
31,yth
31,.
31,pemerintah
31,provinsi
31,dki
31,jakarta
31,.
31,setiap
31,malam
31,banyak
31,anak
31,remaja
31,yang
31,berkumpul
31,dan
31,membuat
31,kegaduhan
31,.
31,sudah
31,ditegur
31,dan
31,dilaporkan
31,ke
31,rt
31,setempat
31,tetapi
31,tidak
31,ada
31,hasil
31,.
31,jika
31,hal
31,tersebut
31,terus
31,terjadi
31,di
31,khawatirkan
31,menimbulkan
31,efek
31,buruk
31,seperti
31,tawuran
31,.
31,mohon
31,bantuan
31,dan
31,solusinya
31,.
31,lokasi
31,jalan
31,.
31,kemang
31,utara
31,xi
31,rt
31,006/rw
31,04
31,(
31,gang
31,kober
31,)
31,kelurahan
31,bangka
31,jakarta
31,selatan
31,.
31,terima
31,kasih
31,.
32,kepada
32,yang
32,terhormat
32,pemerintah
32,provinsi
32,dki
32,jakarta
32,kebisingan
32,terjadi
32,dikawasan
32,seputar
32,masjid
32,al
32,ikhlas
32,jatipadang
32,","
32,anak-anak
32,sudah
32,semakin
32,anarkis
32,alih-alih
32,ikut
32,solat
32,jamaah
32,bahkan
32,bercanda
32,dan
32,tawuran
32,...
32,.ditambah
32,banyak
32,anak-anak
32,dibawah
32,umur
32,yang
32,merokok
32,dan
32,membuka
32,video
32,porno
32,mohon
32,segera
32,ditindaklanjuti
32,.
32,terima
32,kasih
33,kepada
33,","
33,yth
33,.
33,pemerintah
33,provinsi
33,dki
33,jakarta
33,","
33,setiap
33,malam
33,dan
33,dini
33,hari
33,sering
33,terjadi
33,tawuran
33,warga
33,di
33,jatinegara
33,barat
33,jakarta
33,timur
33,","
33,tetapi
33,aksi
33,kepolisian
33,setempat
33,agak
33,lambat
33,dalam
33,menangani
33,tawuran
33,tersebut
33,padahal
33,tkp
33,tepat
33,berada
33,di
33,belakang
33,polres
33,matraman
33,jakarta
33,timur
33,.
33,terima
33,kasih
33,atas
33,perhatiannya
33,.
34,kepada
34,yth
34,.
34,pemerintah
34,provinsi
34,dki
34,jakarta
34,.
34,saya
34,warga
34,jalan
34,kramat
34,pulo
34,gundul
34,ii
34,","
34,rt.3/9
34,","
34,nomor
34,k38a
34,","
34,melaporkan
34,telah
34,terjadi
34,kembali
34,tawuran
34,antar
34,warga
34,di
34,jalan
34,tersebut
34,diatas
34,pada
34,hari
34,kamis
34,subuh
34,26
34,mei
34,dan
34,jumat
34,malam
34,27
34,mei
34,.
34,tawuran
34,ini
34,sudah
34,yang
34,kesekian
34,kalinya
34,","
34,kami
34,sebagai
34,warga
34,merasa
34,takut
34,dan
34,khawatir
34,dengan
34,kondisi
34,ini
34,","
34,minta
34,tolong
34,warga
34,kampung
34,jawa
34,dan
34,kampung
34,masjid
34,di
34,tertibkan
34,.
34,saya
34,berharap
34,mereka
34,bisa
34,dipindahkan
34,ke
34,rumah
34,susun
34,karena
34,mereka
34,menempati
34,tanah
34,garapan
34,.
34,mohon
34,untuk
34,ditindaklanjuti
34,","
34,terima
34,kasih
34,.
35,kepada
35,yth
35,.
35,pemerintah
35,provinsi
35,dki
35,jakarta
35,.
35,menjelang
35,bulan
35,ramadhan
35,sering
35,terjadi
35,tawuran
35,di
35,wilayah
35,kelurahan
35,kampung
35,rawa
35,","
35,kecamatan
35,johar
35,baru
35,","
35,mohon
35,diperhatikan
35,pihak
35,keamanan
35,dan
35,pemerintah
35,daerah
35,dki
35,.
35,terima
35,kasih
35,.
36,tawuran
36,pelajar
36,didaerah
36,depok
36,","
36,jawa
36,barat
36,kepada
36,yth
36,:
36,bapak
36,ibu
36,pihak
36,terkait
36,bersama
36,ini
36,kami
36,ingin
36,melaporkan
36,tentang
36,sekolah
36,menengah
36,kejuruan
36,didaerah
36,depok
36,tepat
36,nya
36,di
36,jl
36,raya
36,pitara
36,dan
36,nama
36,sekolah
36,tersebut
36,adalah
36,smk
36,arjuna
36,","
36,kami
36,selaku
36,warga
36,didaerah
36,sini
36,seringkali
36,melihat
36,tawuran
36,antara
36,pelajar
36,sekolah
36,tersebut
36,dengan
36,pelajar
36,dari
36,sekolah
36,lainnya
36,","
36,sampai
36,ada
36,yang
36,meninggal
36,dikarenakan
36,para
36,pelajar
36,tersebut
36,membawa
36,senjata
36,tajam
36,","
36,seperti
36,samurai
36,yang
36,panjang2
36,","
36,gir
36,dan
36,sajam
36,lainnya.alangkah
36,mirisnya
36,melihat
36,para
36,pelajar
36,tersebut
36,yang
36,seharusnya
36,belajar
36,tetapi
36,berperilaku
36,seperti
36,jagoan
36,","
36,menurut
36,pelajar2
36,tsn
36,mereka
36,sudah
36,diakarkan
36,dengan
36,dendam
36,dikarenakan
36,banyak
36,para
36,alumnus
36,sekolah
36,tersebut
36,yang
36,pengangguran
36,yang
36,masih
36,nongkrong
36,","
36,dan
36,memprovokasi.tolong
36,bantuan
36,darai
36,pihak
36,terkait
36,untuk
36,dapat
36,memperhatikan
36,hal
36,ini
36,agar
36,tidak
36,ada
36,lagi
36,korban
36,sia2
36,yang
36,melayang
36,","
36,kalo
36,bisa
36,sekolah
36,nya
36,ditutup
36,atau
36,lbh
36,diseleksi
36,lagi
36,agar
36,bisa
36,menciptakan
36,generasi
36,yang
36,lbh
36,baik
36,bagi
36,bangsa
36,dan
36,negara
36,ini.krn
36,sekolah
36,ini
36,saja
36,lokasinya
36,bukan
36,ditengah
36,kota
36,tetapi
36,masih
36,didaerah
36,yang
36,agak
36,jauh
36,dari
36,keramaian.atas
36,perhatiannya
36,kami
36,ucapkan
36,terimakasih
36,.
37,yth
37,.
37,kepolisian
37,republik
37,indonesia
37,dengan
37,ini
37,saya
37,mengadukan
37,keresahan
37,warga
37,atas
37,permasalahan
37,yang
37,sudah
37,dialami
37,sejak
37,lebih
37,dari
37,20
37,tahun
37,lalu
37,yaitu
37,tawuran
37,antar
37,warga
37,di
37,kampung
37,rawa
37,sawah
37,","
37,cempaka
37,putih
37,","
37,jakarta
37,pusat
37,.
37,tindak
37,kekerasan
37,yang
37,turun
37,temurun
37,mengakibatkan
37,tawuran
37,ini
37,terus
37,menerus
37,terjadi
37,di
37,kawasan
37,ini
37,.
37,hingga
37,terakhir
37,tadi
37,sore
37,terjadi
37,tawuran
37,yang
37,berlangsung
37,kurang
37,lebih
37,2
37,jam
37,dan
37,menggunakan
37,petasan
37,","
37,kaca
37,","
37,batu
37,","
37,dan
37,sebagainya
37,.
37,dengan
37,adanya
37,tawuran
37,pihak
37,kepolisian
37,setempat
37,memang
37,sudah
37,melakukan
37,tindakan
37,peleraian
37,dengan
37,memberikan
37,gas
37,air
37,mata
37,untuk
37,membubarkan
37,massa
37,dan
37,mungkin
37,sudah
37,ada
37,beberapa
37,tindakan
37,dalam
37,usaha
37,mencari
37,titik
37,permasalahannya
37,.
37,seringkali
37,memang
37,permasalahannya
37,hanyalah
37,hal-hal
37,sepele
37,baik
37,adu
37,perkataan
37,maupun
37,masalah
37,perempuan
37,.
37,namun
37,dinilai
37,hal
37,itu
37,saja
37,tidak
37,cukup
37,berhasil
37,karena
37,semenjak
37,saya
37,kecil
37,tinggal
37,di
37,tempat
37,tersebut
37,hingga
37,saat
37,ini
37,namun
37,tawuran
37,masih
37,seringkali
37,terjadi
37,dan
37,merugikan
37,masyarakat
37,setempat
37,.
37,dengan
37,tidak
37,adanya
37,tindakan
37,tegas
37,dari
37,pemerintah
37,nantinya
37,akan
37,mengakibatkan
37,generasi-generasi
37,masa
37,depan
37,akan
37,penuh
37,dengan
37,kekerasan
37,.
37,maka
37,dari
37,itu
37,hal
37,ini
37,harus
37,segera
37,diberantas
37,.
37,beberapa
37,pemikiran
37,sederhana
37,saya
37,ialah
37,mungkin
37,ada
37,baiknya
37,daerah
37,cempaka
37,putih
37,terutama
37,kampung
37,rawa
37,sawah
37,dapat
37,direlokasikan
37,untuk
37,daerah
37,yang
37,tergolong
37,semrawut
37,sehingga
37,bisa
37,memisahkan
37,kelompok-kelompok
37,masyarakat
37,yang
37,biasa
37,melakukan
37,tawuran
37,.
37,dan
37,tidak
37,lupa
37,memang
37,dapat
37,dilihat
37,kebanyakan
37,orang-orang
37,yang
37,tawuran
37,baik
37,bapak-bapak
37,atau
37,anak
37,muda
37,dan
37,sudah
37,terjerumus
37,minuman
37,keras
37,dan
37,obat-obatan
37,juga
37,.
37,kiranya
37,permasalahan
37,yang
37,sudah
37,berlarut-larut
37,ini
37,dapat
37,segera
37,diselesaikan
37,demi
37,membangun
37,generasi
37,muda
37,nantinya
37,yang
37,dapat
37,berguna
37,bagi
37,bangsa
37,.
37,mohon
37,ditindaklanjuti
37,","
37,terima
37,kasih
37,.
38,yth
38,.
38,pemprov.dki
38,jakarta
38,.
38,mohon
38,bantuannya
38,untuk
38,membubarkan
38,massa
38,yang
38,berkumpul
38,di
38,jl
38,.
38,j
38,buntu
38,kel
38,.
38,kebon
38,baru
38,","
38,kec
38,.
38,tebet
38,rw
38,012
38,setiap
38,pukul
38,1
38,.
38,45
38,pagi
38,.
38,massa
38,ini
38,berpotensi
38,tawurran
38,karena
38,terdiri
38,dari
38,anak
38,kecil
38,hingga
38,dewasa
38,dan
38,sangat
38,meresahkan
38,warga
38,sekitar
38,.
38,mohon
38,di
38,tindaklanjuti
38,.
38,terima
38,kasih
39,yth
39,.
39,kepolisian
39,ri
39,","
39,saya
39,melaporkan
39,banyak
39,anak-anak
39,remaja
39,yang
39,berkumpul
39,membuat
39,keributan
39,dengan
39,suara
39,yang
39,keras
39,","
39,bermain
39,tawur-tawuran
39,dengan
39,menggunakan
39,bambu
39,dan
39,mengotori
39,dengan
39,sampah
39,.
39,mereka
39,berkumpul
39,setiap
39,hari
39,dari
39,jam
39,8-10
39,bahkan
39,pernah
39,sampai
39,jam
39,12
39,malam
39,di
39,perumahan
39,jl
39,.
39,kacang
39,polong
39,2
39,bojong
39,indah
39,","
39,jakarta
39,barat
39,.
39,mereka
39,juga
39,mengendarai
39,motor
39,dengan
39,kebut-kebutan
39,di
39,gang
39,tersebut
39,dan
39,memarkir
39,motor
39,dengan
39,seenaknya
39,sehingga
39,mengganggu
39,jalanan
39,di
39,perumahan
39,tersebut
39,.
39,keamanan
39,(
39,hansip
39,)
39,pernah
39,menegur
39,tetapi
39,tidak
39,dihiraukan
39,oleh
39,mereka
39,.
39,jumlah
39,mereka
39,bisa
39,melebihi
39,15
39,orang
39,terutama
39,malam
39,minggu
39,mereka
39,bisa
39,lebih
39,banyak
39,lagi
39,.
39,kenakalan
39,remaja
39,ini
39,sudah
39,lama
39,terjadi
39,dan
39,setiap
39,hari
39,sehingga
39,sangat
39,mengganggu
39,ketenangan
39,dan
39,keamanan
39,warga
39,","
39,terutama
39,rumah
39,warga
39,tempat
39,mereka
39,berkumpul
39,.
39,saya
39,mohon
39,mereka
39,ditindak
39,tegas
39,sehingga
39,tidak
39,berkumpul
39,dan
39,membuat
39,keributan
39,di
39,depan
39,rumah
39,warga
39,sampai
39,tengah
39,malam
39,.
39,terima
39,kasih
39,.
40,yth
40,.
40,kepolisian
40,ri
40,.
40,saya
40,ingin
40,menginfokan
40,perihal
40,kejadian
40,perkelahian
40,antar
40,pelajar
40,yang
40,sering
40,terjadi
40,di
40,daerah
40,jl
40,.
40,otista
40,raya
40,.
40,kami
40,mohonkan
40,pihak
40,keamanan
40,dan
40,aparat
40,setempat
40,dapat
40,membuat
40,aman
40,area
40,tersebut
40,sehingga
40,para
40,pelajar
40,yang
40,pulang
40,melalui
40,jalan
40,otista
40,raya
40,dapat
40,berlalu
40,dengan
40,tenang
40,tanpa
40,harus
40,takut
40,","
40,karena
40,kami
40,selaku
40,orangtua
40,merasa
40,resah
40,dan
40,khawatir
40,akan
40,dampak
40,terhadap
40,anak-anak
40,kami
40,yang
40,bersekolah
40,","
40,menjadi
40,takut
40,melalui
40,jalan
40,tersebut
40,dan
40,motivasi
40,pergi
40,ke
40,sekolah
40,menjadi
40,beban
40,berat
40,karena
40,hal
40,tersebut
40,.
40,kejadian
40,tawuran
40,terjadi
40,diwaktu
40,siang
40,kira-kira
40,jam
40,14.00
40,hingga
40,15.00
40,pada
40,hari
40,sekolah
40,.
40,sangat
40,besar
40,harapan
40,kami
40,laporan
40,ini
40,dapat
40,segera
40,ditindaklanjuti
40,.
40,kami
40,mengucapkan
40,banyak
40,terima
40,kasih
40,.
41,yth.kepolisian
41,republik
41,indonesia
41,","
41,saya
41,ingin
41,melaporkan
41,bahwa
41,puluhan
41,siswa
41,smu
41,dibelakang
41,mall
41,btm
41,(
41,bogor
41,trade
41,mall
41,)
41,perlintasan
41,rel
41,kereta
41,api
41,kota
41,bogor
41,sepertinya
41,akan
41,mengadakan
41,tawuran
41,.
41,mohon
41,ditindaklanjuti
41,.
41,terima
41,kasih
41,.
42,kepada
42,yth
42,.
42,pemerintah
42,ri
42,.
42,saya
42,bertempat
42,tinggal
42,di
42,wilayah
42,johar
42,baru
42,","
42,jakarta
42,pusat
42,.
42,di
42,daerah
42,ini
42,sering
42,sekali
42,terjadi
42,tawuran
42,","
42,entah
42,hal
42,apa
42,yang
42,menjadi
42,pemicu
42,utama
42,tawuran
42,tersebut
42,","
42,beredar
42,kabar
42,bahwa
42,tawuran
42,tersebut
42,ditunggangi
42,oleh
42,bandar
42,narkoba
42,.
42,mohon
42,untuk
42,ditanggulangi
42,masalah
42,tersebut
42,karena
42,telah
42,meresahkan
42,dan
42,merugikan
42,masyarakat
42,","
42,khususnya
42,warga
42,johar
42,baru
42,.
42,contohnya
42,tadi
42,sekitar
42,jam
42,02.00
42,terjadi
42,tawuran
42,yang
42,mengakibatkan
42,4
42,rumah
42,warga
42,terbakar
42,.
42,apakah
42,pemerintah
42,dapat
42,menindak
42,hal
42,ini
42,?
42,sekali
42,saya
42,harapkan
42,laporan
42,ini
42,segera
42,di
42,tanggapi
42,.
42,terima
42,kasih
42,.
42,angga
42,(
42,warga
42,johar
42,baru
42,)
43,saya
43,mau
43,melaporkan
43,ada
43,tawuran
43,warga
43,di
43,daerah
43,jakarta
43,pusat
43,","
43,tepat
43,nya
43,di
43,jalan
43,kampung
43,rawa
43,sawah
43,","
43,kelurahan
43,kampung
43,rawa
43,","
43,kecamatan
43,johar
43,baru
43,..
43,tawuran
43,ini
43,sudah
43,memakai
43,bom
43,molotov
43,dan
43,tombak
43,.
43,terima
43,kasih
44,tawuran
44,warga
44,di
44,johar
44,baru
44,sulit
44,dihentikan
44,.
44,sudah
44,seperti
44,penyakit
44,akut
44,tawuran
44,warga
44,di
44,johar
44,baru
44,dan
44,sulit
44,dikendalikan
44,.
44,apakah
44,kurangnya
44,perhatian
44,aparat
44,pemerintah
44,daerah
44,seperti
44,camat
44,dan
44,lurah
44,dan
44,aparat
44,keamanan
44,yang
44,sungkan
44,untuk
44,bertindak
44,tegas
44,(
44,mgkn
44,karena
44,isu
44,ham
44,)
44,?
44,karena
44,cenderung
44,kejadian
44,berulang
44,di
44,tempat
44,yang
44,sama
44,dan
44,melecehkan
44,keamanan
44,","
44,seperti
44,yang
44,terjadi
44,beberapa
44,hari
44,ini
44,hingga
44,sampai
44,saat
44,saya
44,menulis
44,laporan
44,ini
44,di
44,daerah
44,kampung
44,rawa
44,.
44,mereka
44,sangat
44,meresahkan
44,penduduk
44,.
44,selain
44,merusak
44,rumah
44,","
44,peralatan
44,usaha
44,","
44,pembakaran
44,dan
44,lainnya
44,.
44,parahnya
44,","
44,selain
44,menggunakan
44,senjata
44,tajam
44,","
44,pecahan
44,botol/gelas
44,","
44,ketapel
44,paku
44,","
44,tembakan
44,mimis
44,juga
44,menggunakan
44,petasan
44,firework
44,besar
44,dan
44,bom
44,molotov
44,(
44,botol
44,diisi
44,bensin
44,)
44,.
44,jika
44,masih
44,terus
44,terjadi
44,","
44,sepertinya
44,ini
44,hanya
44,menunggu
44,waktu
44,saja
44,untuk
44,terjadi
44,kebakaran
44,di
44,lokasi
44,rumah
44,warga
44,yang
44,jadi
44,ajang
44,tawuran
44,dan
44,tambahan
44,korban
44,luka/jiwa
44,.
44,mohon
44,sekali
44,lagi
44,.
44,pengerahan
44,aparat
44,dan
44,penanggulangan
44,yang
44,serius
44,.
44,dan
44,mohon
44,kirimkan
44,orang
44,yang
44,bisa
44,dipercaya
44,untuk
44,meliput
44,ke
44,lapangan
44,dan
44,bukan
44,orang
44,yang
44,memberi
44,laporan
44,yang
44,bagus2
44,saja
44,.
44,terlampir
44,foto2
44,kejadian
44,terbaru
44,(
44,sabtu
44,","
44,14
44,sep.
44,2013
44,sekitar
44,jam
44,16.00
44,)
44,terima
44,kasih
44,atas
44,perhatianya
44,.
45,yth
45,.
45,pemerintah
45,provinsi
45,dki
45,jakarta
45,diharapkan
45,perhatian
45,dan
45,tindaklanjutnya
45,atas
45,kondisi
45,keamanan
45,dan
45,kenyamanan
45,warga
45,johar
45,baru
45,","
45,jakarta
45,pusat
45,.
45,yang
45,mana
45,sering
45,terjadi
45,tawuran
45,antar
45,warga
45,di
45,kecamatan
45,tersebut
45,.
45,mohon
45,agar
45,segera
45,dicarikan
45,solusi
45,dan
45,penanggulangannya
45,agar
45,tidak
45,kembali
45,terjadi
45,lagi
45,dan
45,memakan
45,korban
45,.
45,terima
45,kasih
46,bisa
46,di
46,bantu
46,untuk
46,informasi
46,no
46,kartu
46,peserta
46,jamsostek
46,saya
46,yang
46,hilang
46,karena
46,kecopetan
46,saya
46,tidak
46,bisa
46,lakukan
46,pencairan
46,jht
46,nya
46,karena
46,tidak
46,tahu
46,no
46,peserta
46,nya
46,jamsostek
46,dari
46,pt
46,kalbe
46,farma
46,tahun
46,2010
46,atas
46,nama
46,wiwin
46,nurdiani
46,no
46,ktp
46,332809451188003
47,saya
47,pengguna
47,krl
47,.
47,di
47,stasiun
47,tanah
47,tinggi
47,tangerang
47,","
47,ketika
47,keluar
47,dari
47,tap
47,out
47,stasiun
47,","
47,para
47,pengguna
47,krl
47,akan
47,menjuju
47,pintu
47,keluar
47,yang
47,ada
47,di
47,sebelah
47,kanan
47,dan
47,kiri
47,gerbang
47,gate
47,tap
47,in
47,dan
47,tap
47,out
47,.
47,di
47,sepanjang
47,jalanan
47,tersebut
47,","
47,tidak
47,disediakan
47,penerangan
47,jalan
47,","
47,jadi
47,jika
47,pengguna
47,krl
47,pulang
47,dan
47,datang
47,ke
47,stasiun
47,tanah
47,tinggi
47,tangerang
47,di
47,malam
47,hari
47,","
47,kami
47,kegelapan
47,karena
47,tidak
47,ada
47,lampu
47,yang
47,menerangi
47,di
47,tempat
47,tersebut
47,.
47,bisa
47,dicek
47,jika
47,sudah
47,malam
47,yang
47,bisa
47,menyebabkan
47,keselamatan
47,saya
47,terancam
47,","
47,karena
47,suasana
47,yang
47,sangat
47,gelap
47,dan
47,tidak
47,adanya
47,cctv
47,atau
47,perekam
47,di
47,daerah
47,tersebut
47,.
47,di
47,tangga
47,tangga
47,penyeberangan
47,daerah
47,sekitar
47,juga
47,tidak
47,ada
47,lampu
47,penerangan
47,","
47,di
47,tangga
47,penyeberangan
47,di
47,depan
47,mal
47,balekota
47,dan
47,di
47,dekat
47,flyover
47,dekat
47,pln
47,.
47,saya
47,pernah
47,kecopetan
47,bluetooth
47,earphone
47,di
47,daerah
47,tersebut
47,","
47,oleh
47,orang
47,yang
47,mengendarai
47,motor
47,","
47,earphone
47,yang
47,masih
47,terpasangang
47,ditelinga
47,saya
47,direbut
47,oleh
47,orang
47,tersebut
47,.
48,lapor
48,hendi
48,..kmrn
48,tanggal
48,6
48,januari
48,2020
48,jam
48,13.09..sy
48,naik
48,brt
48,jurusan
48,mangkang
48,saya
48,kecopetan
48,dompet..brt
48,saat
48,itu
48,penuh
48,.
48,mohon
48,solusinya
48,.
49,mohon
49,petunjuk
49,tata
49,cara
49,pengajuan
49,pemblokiran
49,imei
49,pada
49,handphone
49,yang
49,hilang
49,","
49,perihal
49,peraturan
49,menteri
49,(
49,permen
49,)
49,kominfo
49,nomor
49,11
49,tahun
49,2019
49,tentang
49,pengendalian
49,alat
49,dan/atau
49,perangkat
49,telekomunikasi
49,yang
49,tersambung
49,ke
49,jaringan
49,bergerak
49,seluler
49,melalui
49,identifikasi
49,international
49,mobile
49,equipment
49,identity
49,(
49,imei
49,)
49,.atau
49,jika
49,perlu
49,permohonan
49,agar
49,di
49,ambil
49,tindakan
49,dan
49,bantuannya
49,untuk
49,melakukan
49,pemblokiran
49,atas
49,hanphone
49,saya
49,yang
49,hilang
49,dicuri/dicopet
49,pada
49,tanggal
49,22
49,desember
49,2019
49,sekitar
49,penjahat
49,kelamin
49,:
49,10.30
49,w.i.b
49,di
49,stasiun
49,tanah
49,abang
49,jakarta
49,pusat
49,dengan
49,no
49,.
49,imei
49,1
49,:
49,864484045988194
49,","
49,imei
49,2
49,:
49,864484045988186
49,&
49,serial
49,number
49,:
49,c819sgq06d00
49,merk
49,vivo
49,v15
49,warna
49,merah
49,glamor.terima
49,kasih
49,atas
49,perhatian
49,dan
49,kebijaksanannya
49,.
50,untuk
50,keamanan
50,di
50,sekitar
50,kampus
50,usu
50,agar
50,segera
50,di
50,perbaiki
50,","
50,karena
50,banyak
50,mahasiswa
50,yang
50,kehilangan
50,motor
50,","
50,dompet
50,","
50,dan
50,barang
50,berhaga
50,lainnya
50,.
50,baik
50,itu
50,karena
50,pencopetan
50,secara
50,lngsung
50,maupun
50,tersembunyi
50,.
50,lokasi
50,:
50,universitas
50,sumatera
50,utara
50,","
50,medan
50,","
50,sumatera
50,utara
51,kepada
51,yang
51,terhormat
51,bapak
51,kepala
51,satuan
51,polisi
51,pamong
51,praja
51,kota
51,p.
51,siantar
51,di
51,tempat
51,dengan
51,hormat
51,pak
51,mohon
51,agar
51,sering
51,melalukan
51,pemantauan
51,di
51,sekitar
51,pajak
51,parluasan
51,","
51,karena
51,masyarakat
51,ataupun
51,pengunjunng
51,masih
51,sering
51,kena
51,copet
51,.
51,terima
51,kasih
52,selamat
52,pagi
52,","
52,saya
52,mau
52,melaporkan
52,2
52,hal
52,.
52,yang
52,pertama
52,keadaan
52,jalan
52,yang
52,rusak
52,di
52,beberapa
52,di
52,daerah
52,jalan
52,karbela
52,timur
52,","
52,setiabudi
52,","
52,kuningan
52,","
52,dekat
52,rumah
52,sakit
52,mata
52,aini
52,.
52,jalan
52,sudah
52,tidak
52,pernah
52,di
52,asli
52,tetapi
52,palsu
52,sejak
52,10
52,tahun
52,lebih
52,","
52,keadaan
52,jalan
52,sudah
52,rusak
52,","
52,bahkan
52,saya
52,lihat
52,yang
52,di
52,asli
52,tetapi
52,palsu
52,jalan
52,gang2
52,kecil
52,yang
52,belum
52,rusak
52,.
52,hal
52,kedua
52,","
52,tolong
52,dibuatkan
52,bumper
52,speed
52,atau
52,polisi
52,tidur
52,di
52,jalan
52,karbela
52,timur
52,","
52,hal
52,ini
52,dikarenakan
52,banyak
52,kendaraan
52,yang
52,kebut
52,sesuka
52,hati
52,","
52,terutama
52,motor
52,.
52,karena
52,lingkungan
52,banyak
52,pejalan
52,kaki
52,dan
52,anak2
52,.
52,dan
52,sering
52,kali
52,terjadi
52,penjambretan
52,atau
52,copet
52,yang
52,menggunakan
52,motor
52,karena
52,jalan
52,track
52,lurus
52,yang
52,memudahkan
52,penjambret
52,melarikan
52,diri
52,","
52,saya
52,berharap
52,dengan
52,dibuatkan
52,bumper
52,speed
52,dapat
52,mengurangi
52,kendaraan
52,yang
52,kebut
52,dan
52,tindak
52,kejahatan
52,.
52,saya
52,sebagai
52,warga
52,dki
52,jakarta
52,sangat
52,peduli
52,akan
52,hal
52,ini
52,","
52,semoga
52,pemerintah
52,dapat
52,segera
52,merealisasikannya
52,.
52,atas
52,perhatian
52,dan
52,kerja
52,samanya
52,saya
52,ucapkan
52,banyak
52,terima
52,kasih
52,.
53,siang
53,","
53,saya
53,ingin
53,melaporkan
53,kasus
53,copet
53,yang
53,marak
53,terjadi
53,","
53,di
53,daerah
53,senen
53,","
53,.jakarta
53,pusat
53,tepatnya
53,di
53,trotoar
53,depan
53,blok
53,1
53,dan
53,blok2
53,senen
53,","
53,.
53,bersebrangan
53,dg
53,bioskop
53,grand
53,senen
53,...
53,umumnya
53,trotoar
53,ini
53,di
53,gunakan
