report#,token,tag
24,bapak,O
24,walikota,O
24,p.,O
24,siantar,O
24,lapor,O
24,pak,O
24,",",O
24,disekitar,O
24,tempat,O
24,tinggal,O
24,saya,O
24,di,O
24,sekitaran,O
24,paman,O
24,saya,O
24,dekat,O
24,belakang,O
24,kebun,O
24,binatang,O
24,siantar,O
24,banyak,O
24,sekali,O
24,dari,O
24,mulai,O
24,anak,O
24,smp,O
24,bahkan,O
24,sampai,O
24,pemuda,O
24,berumur,O
24,yang,O
24,pakai,O
24,dan,O
24,ketergantungan,B-DESC
24,narkotika,I-DESC
24,",",I-DESC
24,psikotropika,I-DESC
24,",",I-DESC
24,dan,I-DESC
24,obat,I-DESC
24,terlarang,L-DESC
24,.,O
24,akhirnya,O
24,keluarga,O
24,dan,O
24,masyarakat,O
24,resah,O
24,karena,O
24,kalau,O
24,mereka,O
24,sudah,O
24,tidak,O
24,ada,O
24,duit,O
24,pemakai,O
24,narkotika,O
24,",",O
24,psikotropika,O
24,",",O
24,dan,O
24,obat,O
24,terlarang,O
24,itu,O
24,mencuri,U-DESC
24,ke,O
24,mana,O
24,saja,O
24,",",O
24,apa,O
24,saja,O
24,yang,O
24,bisa,O
24,dijual,O
24,termasuk,O
24,kejahatan,O
24,pencurian,B-DESC
24,kendaraan,I-DESC
24,bermotor,I-DESC
24,dengan,I-DESC
24,kekerasan,L-DESC
24,.,O
24,mohon,O
24,pak,O
24,agar,O
24,ada,O
24,kordinasi,O
24,dengan,O
24,polsek,O
24,setempat,O
24,guna,O
24,razia,O
24,terkordinir,O
24,narkotika,O
24,",",O
24,psikotropika,O
24,",",O
24,dan,O
24,obat,O
24,terlarang,O
24,ini,O
24,",",O
24,sudah,O
24,siaga,O
24,1,O
24,ini,O
24,pak,O
24,karena,O
24,mewabah,O
24,ke,O
24,berbagai,O
24,skala,O
24,umur,O
24,dan,O
24,kalangan,O
24,.,O
24,terima,O
24,kasih,O
24,.,O
24,-,O
24,peduli,O
24,anak,O
24,bangsa,O
24,-,O
25,ke,O
25,pohon-pohon,B-DESC
25,rawan,I-DESC
25,tumbang,L-DESC
25,lainnya,O
25,di,O
25,jalan,B-LOCATION
25,.,I-LOCATION
25,skanda,L-LOCATION
25,",",O
25,kelurahan,B-LOCATION
25,.,I-LOCATION
25,lembah,I-LOCATION
25,.,I-LOCATION
25,siliwangi,L-LOCATION
25,",",O
25,kecamatan,B-LOCATION
25,.,I-LOCATION
25,coblong,L-LOCATION
25,",",O
25,kota,B-LOCATION
25,bandung,L-LOCATION
25,",",O
25,jawa,B-LOCATION
25,barat,L-LOCATION
25,dinas,O
25,perumahan,O
25,dan,O
25,kawasan,O
25,permukiman,O
25,",",O
25,pertanahan,O
25,dan,O
25,pertamanan,O
25,kota,B-LOCATION
25,bandung,L-LOCATION
25,jawa,B-LOCATION
25,barat,L-LOCATION
25,",",O
25,pasca,O
25,adanya,O
25,pohon,B-DESC
25,tumbang,L-DESC
25,di,O
25,lokasi,O
25,berikut,O
25,mohon,O
25,dice,O
26,kepada,O
26,yang,O
26,terhormat,O
26,.,O
26,pemerintah,O
26,provinsi,B-LOCATION
26,dki,I-LOCATION
26,jakarta,L-LOCATION
26,prihal,O
26,bus,O
26,feeder,O
26,senen,U-LOCATION
26,lebak,B-LOCATION
26,bulus,L-LOCATION
26,pagi,B-TIME
26,ini,L-TIME
26,.,O
26,pagi,B-TIME
26,ini,L-TIME
26,saya,O
26,merasakan,O
26,sangat,O
26,lamanya,O
26,menunggu,O
26,bus,O
26,feeder,O
26,ini,O
26,",",O
26,saya,O
26,menunggu,O
26,di,O
26,halte,O
26,bus,O
26,deplu,O
26,(,O
26,pejambon,O
26,),O
26,",",O
26,saya,O
26,sampai,O
26,halte,O
26,jam,O
26,7.4,O
26,",",O
26,jam,B-TIME
26,8,L-TIME
26,bus,O
26,feeder,O
26,datang,O
26,sudah,O
26,penuh,O
26,dan,O
26,hanya,O
26,perbolehkan,O
26,1,O
26,penumpang,O
26,saja,O
26,yang,O
26,naik,O
26,",",O
26,saya,O
26,menunggu,O
26,lagi,O
26,",",O
26,15,O
26,menit,O
26,kemudian,O
26,tidak,O
26,ada,O
26,bus,O
26,feeder,O
26,yang,O
26,lewat,O
26,.,O
26,akhirnya,O
26,saya,O
26,memutuskan,O
26,naik,O
26,kopaja,O
26,dengan,O
26,resiko,O
26,copet,U-DESC
26,",",O
26,penumpang,O
26,di,O
26,oper,O
26,seenaknya,O
26,dan,O
26,``,O
26,ngetem,O
26,',O
26,semaunya,O
26,",",O
26,iya,O
26,benar,O
26,saja,O
26,sampai,O
26,di,O
26,cikini,O
26,saya,O
26,di,O
26,oper,O
26,dan,O
26,harus,O
26,menunngu,O
26,bisnya,O
26,``,O
26,ngetem,O
26,',O
26,cari,O
26,penumpang,O
26,.,O
26,saya,O
26,lihat,O
26,sudah,O
26,seharusnya,O
26,rute,O
26,ini,O
26,bisnya,O
26,ditambah,O
26,karena,O
26,peminatnya,O
26,banyak,O
26,sekali,O
26,",",O
26,sehingga,O
26,bisa,O
26,minimal,O
26,bis,O
26,lewat,O
26,per,O
26,2,O
26,atau,O
26,3,O
26,menit,O
26,sekali,O
26,.,O
26,sekarang,O
26,semakin,O
26,susah,O
26,mendapat,O
26,bis,O
26,feeder,O
26,yang,O
26,tidak,O
26,penuh,O
26,sesak,O
26,.,O
26,terima,O
26,kasih,O
27,jumat,U-TIME
27,(,O
27,10/1/14,U-TIME
27,),O
27,yang,O
27,lalu,O
27,",",O
27,karena,O
27,tidak,O
27,ada,O
27,pilihan,O
27,bus,O
27,lagi,O
27,(,O
27,karena,O
27,jumlah,O
27,bus,O
27,ac,O
27,106,O
27,tidak,O
27,sebanding,O
27,dengan,O
27,jumlah,O
27,calon,O
27,penumpang,O
27,),O
27,dan,O
27,cuaca,O
27,yang,O
27,buruk,O
27,",",O
27,saya,O
27,terpaksa,O
27,naik,O
27,bus,O
27,p157,O
27,.,O
27,sudah,O
27,lama,O
27,saya,O
27,menghindari,O
27,naik,O
27,bus,O
27,dengan,O
27,rute,O
27,terminal,O
27,senen,O
27,-,O
27,terminal,O
27,poris,O
27,p/tangerang,O
27,itu,O
27,lantaran,O
27,meski,O
27,ongkosnya,O
27,hanya,O
27,rp3.500,O
27,",",O
27,bus,O
27,tersebut,O
27,jorok,O
27,dan,O
27,banyak,O
27,pengamen,O
27,serta,O
27,peminta-mintanya,O
27,.,O
27,setelah,O
27,bus,O
27,memasuki,O
27,jalan,B-LOCATION
27,hasyim,I-LOCATION
27,ashari,L-LOCATION
27,",",O
27,seorang,O
27,pria,O
27,datang,O
27,ke,O
27,depan,O
27,.,O
27,tubuhnya,O
27,kurus,O
27,dengan,O
27,tinggi,O
27,sedang,O
27,.,O
27,kulitnya,O
27,hitam,O
27,dan,O
27,bertato,O
27,.,O
27,sayangnya,O
27,ia,O
27,bertopi,O
27,sehingga,O
27,rambutnya,O
27,tidak,O
27,terlihat,O
27,.,O
27,ia,O
27,mulai,O
27,``,O
27,berpidato,O
27,',O
27,bahwa,O
27,ia,O
27,perlu,O
27,bantuan,O
27,dan,O
27,tidak,O
27,membutuhkan,O
27,pandangan,O
27,angkuh,O
27,dari,O
27,para,O
27,penumpang,O
27,.,O
27,selesai,O
27,berpidato,O
27,",",O
27,ia,O
27,mulai,O
27,mengulurkan,O
27,tangan,O
27,kepada,O
27,penumpang,O
27,",",O
27,satu,O
27,demi,O
27,satu,O
27,.,O
27,rupanya,O
27,tidak,O
27,ada,O
27,yang,O
27,memberinya,O
27,uang,O
27,.,O
27,dan,O
27,karena,O
27,itu,O
27,",",O
27,ia,O
27,menjalankan,O
27,rencana,O
27,b-nya,O
27,.,O
27,ia,O
27,kembali,O
27,``,O
27,berpidato,O
27,',O
27,.,O
27,kali,O
27,ini,O
27,dengan,O
27,nada,O
27,marah,O
27,dan,O
27,mulai,O
27,membentak-bentak,O
27,.,O
27,selesai,O
27,berpidato,O
27,",",O
27,ia,O
27,mengulurkan,O
27,tangan,O
27,lagi,O
27,.,O
27,bedanya,O
27,",",O
27,ia,O
27,memilih,O
27,penumpang,O
27,perempuan,O
27,dan,O
27,berdiri,O
27,di,O
27,depan,O
27,orang,O
27,yang,O
27,ia,O
27,minta,O
27,3-5,O
27,menit,O
27,.,O
27,``,O
27,saya,O
27,tidak,O
27,butuh,O
27,maaf,O
27,",",O
27,',O
27,katanya,O
27,ketus,O
27,saat,O
27,perempuan,O
27,yang,O
27,dimintai,O
27,hanya,O
27,menganggukkan,O
27,kepala,O
27,.,O
27,intimidasi,O
27,serupa,O
27,ia,O
27,pakai,O
27,terus,O
27,sampai,O
27,tiba,O
27,giliran,O
27,saya,O
27,.,O
27,bagi,O
27,saya,O
27,",",O
27,pengalaman,O
27,tersebut,O
27,membuat,O
27,saya,O
27,takut,O
27,sekaligus,O
27,marah,O
27,dalam,O
27,hati,O
27,.,O
27,saya,O
27,takut,O
27,kalau,O
27,dia,O
27,saya,O
27,lawan,O
27,",",O
27,dia,O
27,akan,O
27,pakai,O
27,senjata,B-WEAPON
27,tajam,L-WEAPON
27,.,O
27,saya,O
27,marah,O
27,karena,O
27,perbuatannya,O
27,adalah,O
27,bentuk,O
27,premanisme,O
27,.,O
27,caranya,O
27,meminta,O
27,dengan,O
27,berdiri,O
27,3-5,O
27,menit,O
27,di,O
27,hadapan,O
27,penumpang,O
27,perempuan,O
27,serta,O
27,mencolek-colek,O
27,jaket,O
27,yang,O
27,dimintai,O
27,sangat,O
27,intimidatif,O
27,.,O
27,dan,O
27,terus,O
27,terang,O
27,",",O
27,saya,O
27,tidak,O
27,sudi,O
27,memberi,O
27,uang,O
27,",",O
27,meskipun,O
27,hanya,O
27,rp500,O
27,kepada,O
27,orang,O
27,yang,O
27,tidak,O
27,mau,O
27,bekerja,O
27,secara,O
27,halal,O
27,dan,O
27,bahkan,O
27,memeras,O
27,orang,O
27,lain,O
27,.,O
27,melalui,O
27,laporan,O
27,ini,O
27,",",O
27,saya,O
27,meminta,O
27,pemerintah,O
27,daerah,O
27,agar,O
27,dapat,O
27,berkoordinasi,O
27,dengan,O
27,aparat,O
27,keamanan,O
27,untuk,O
27,bertindak,O
27,tegas,O
27,",",O
27,menangkap,O
27,preman-preman,O
27,(,O
27,anak-anak,O
27,jalanan,O
27,),O
27,yang,O
27,berkeliaran,O
27,di,O
27,dalam,O
27,bus,O
27,kota,O
27,",",O
27,baik,O
27,itu,O
27,bus,O
27,ekonomi,O
27,maupun,O
27,bus,O
27,ac,O
27,.,O
27,demi,O
27,mencapai,O
27,misi,O
27,jakarta,O
27,yang,O
27,lebih,O
27,baik,O
27,dan,O
27,misi,O
27,mengajak,O
27,semua,O
27,warga,O
27,jakarta,O
27,naik,O
27,transportasi,O
27,massal,O
27,.,O
27,terima,O
27,kasih,O
27,.,O
28,terjadi,O
28,pelecehan,B-DESC
28,seksual,L-DESC
28,di,O
28,krl,B-LOCATION
28,commuterline,I-LOCATION
28,jurusan,I-LOCATION
28,manggarai-bekasi,L-LOCATION
28,yang,O
28,dilakukan,O
28,oleh,O
28,seorang,O
28,pria,O
28,kepada,O
28,seorang,O
28,wanita,O
28,yang,O
28,sedang,O
28,tertidur,O
28,pada,O
28,tanggal,B-TIME
28,22,I-TIME
28,november,I-TIME
28,2017,L-TIME
28,sekitar,B-TIME
28,pukul,I-TIME
28,20:00,I-TIME
28,wib,L-TIME
28,sang,O
28,pelaku,O
28,pura2,O
28,tertidur,O
28,dengan,O
28,tangan,O
28,di,O
28,tutupi,O
28,jaket,O
28,tapi,O
28,tangany,O
28,bergerilya,O
28,ke,O
28,dada,O
28,wanita,O
28,yang,O
28,sedang,O
28,tertidur,O
28,pulas,O
28,tersebut,O
28,...,O
28,mohon,O
28,kepada,O
28,pihak,O
28,terkait,O
28,khusus,O
28,nya,O
28,pt,O
28,kai,O
28,agar,O
28,menindak,O
28,dan,O
28,dicari,O
28,oknum,O
28,pelaku,O
28,nya..saya,O
28,takut,O
28,jika,O
28,ini,O
28,dibiarkan,O
28,ini,O
28,akan,O
28,menjadi,O
28,hal,O
28,yang,O
28,biasa,O
28,dan,O
28,dianggap,O
28,lumrah,O
29,kepada,O
29,yang,O
29,terhormat,O
29,.,O
29,pemerintah,O
29,provinsi,B-LOCATION
29,dki,I-LOCATION
29,jakarta,L-LOCATION
29,.,O
29,di,O
29,wilayah,O
29,jalan,B-LOCATION
29,karang,I-LOCATION
29,anyar,I-LOCATION
29,raya,L-LOCATION
29,rw,O
29,1,O
29,dan,O
29,rw,O
29,2,O
29,kelurahan,B-LOCATION
29,karang,I-LOCATION
29,anyar,L-LOCATION
29,kecamatan,B-LOCATION
29,sawah,I-LOCATION
29,besar,L-LOCATION
29,jakarta,B-LOCATION
29,pusat,L-LOCATION
29,sering,O
29,terjadi,O
29,tawuran,B-DESC
29,antar,I-DESC
29,remaja,L-DESC
29,tengah,B-TIME
29,malam,L-TIME
29,akibat,O
29,minuman,O
29,keras,O
29,tolong,O
29,tindak,O
29,lanjuti,O
29,karena,O
29,menganggu,O
29,ketertiban,O
29,umum,O
29,dan,O
29,meresahkan,O
29,masyarakat,O
29,banyak,O
29,jangan,O
29,di,O
29,biarkan,O
29,permasalahan,O
29,ini,O
29,terima,O
29,kasih,O
30,yang,O
30,terhormat,O
30,.,O
30,pemerintah,O
30,provinsi,O
30,dki,B-LOCATION
30,jakarta,L-LOCATION
30,saya,O
30,ingin,O
30,melaporkan,O
30,perihal,O
30,banjir,U-DESC
30,yang,O
30,terjadi,O
30,pada,O
30,tanggal,B-TIME
30,23,I-TIME
30,januari,I-TIME
30,2015,L-TIME
30,pukul,B-TIME
30,5:00,L-TIME
30,di,O
30,jalan,B-LOCATION
30,perdamaian,L-LOCATION
30,rt,B-LOCATION
30,1,I-LOCATION
30,rw,I-LOCATION
30,17,L-LOCATION
30,kelurahan,B-LOCATION
30,tugu,I-LOCATION
30,utara,L-LOCATION
30,.,O
30,banjir,U-DESC
30,yang,O
30,saya,O
30,alami,O
30,cukup,O
30,tinggi,O
30,daripada,O
30,biasanya,O
30,dan,O
30,saya,O
30,menduga,O
30,ini,O
30,adalah,O
30,dampak,O
30,dari,O
30,peninggian,O
30,jalan,B-LOCATION
30,mahoni,L-LOCATION
30,dan,O
30,tidak,O
30,beresnya,O
30,pengerjaan,O
30,perbaikan,O
30,drainase,O
30,di,O
30,jalan,O
30,tersebut,O
30,.,O
30,saya,O
30,mohon,O
30,pemerintah,O
30,provinsi,B-LOCATION
30,dki,I-LOCATION
30,jakarta,L-LOCATION
30,melakukan,O
30,audit,O
30,terhadap,O
30,kontraktor,O
30,yang,O
30,melakukan,O
30,perbaikan,O
30,djalan,O
30,dan,O
30,drainase,O
30,di,O
30,jalan,B-LOCATION
30,mahoni,L-LOCATION
30,kelurahan,B-LOCATION
30,tugu,I-LOCATION
30,utara,L-LOCATION
30,karena,O
30,pengerjaan,O
30,perbaikan,O
30,jalan,O
30,dan,O
30,drainasenya,O
30,sangat,O
30,asal2an,O
30,dan,O
30,tidak,O
30,rapi,O
30,sehingga,O
30,bukannya,O
30,mengurangi,O
30,banjir,U-DESC
30,tapi,O
30,membuat,O
30,banjir,U-DESC
30,di,O
30,pemukiman,O
30,warga,O
30,semakin,O
30,tinggi,O
30,.,O
30,dan,O
30,saya,O
30,meminta,O
30,dengan,O
30,sangat,O
30,jajaran,O
30,pejabat,O
30,pemerintah,O
30,provinsi,B-LOCATION
30,dki,I-LOCATION
30,jakarta,L-LOCATION
30,terutama,O
30,untuk,O
30,turun,O
30,langsung,O
30,melihat,O
30,kondisi,O
30,jalan,O
30,dan,O
30,drainase,O
30,tersebut,O
30,karena,O
30,kondisi,O
30,drainase,O
30,yang,O
30,sudah,O
30,diperbaiki,O
30,itu,O
30,sangat,O
30,berantakan,O
30,dan,O
30,tidak,O
30,beres,O
30,dalam,O
30,pengerjaannya,O
30,.,O
30,dan,O
30,mohon,O
30,pihak,O
30,dinas,O
30,pekerjaan,O
30,umum,O
30,pemerintah,O
30,provinsi,B-LOCATION
30,dki,I-LOCATION
30,jakarta,L-LOCATION
30,untuk,O
30,melakukan,O
30,perbaikan,O
30,ulang,O
30,drainse,O
30,dan,O
30,jalan,O
30,di,O
30,jalan,B-LOCATION
30,mahoni,L-LOCATION
30,kelurahan,B-LOCATION
30,tugu,I-LOCATION
30,utara,L-LOCATION
30,karena,O
30,kontraktor,O
30,terdahulu,O
30,tidak,O
30,beres,O
30,dalam,O
30,pengerjaan,O
30,perbaikannya,O
30,dan,O
30,saya,O
30,mohon,O
30,dengan,O
30,sangat,O
30,pihak,O
30,pemerintah,O
30,provinsi,B-LOCATION
30,dki,I-LOCATION
30,jakarta,L-LOCATION
30,untuk,O
30,instruksikan,O
30,walikota,O
30,jakarta,B-LOCATION
30,utara,L-LOCATION
30,untuk,O
30,menyediakan,O
30,pompa,O
30,air,O
30,pengendali,O
30,banjir,B-DESC
30,di,O
30,kelurahan,B-LOCATION
30,tugu,I-LOCATION
30,utara,L-LOCATION
30,terutama,O
30,di,O
30,jalan,B-LOCATION
30,perdamaian,L-LOCATION
30,rt,B-LOCATION
30,11,I-LOCATION
30,rw,I-LOCATION
30,17,L-LOCATION
30,karena,O
30,banjir,U-DESC
30,dikawasan,O
30,tersebut,O
30,sangat,O
30,parah,O
30,dan,O
30,lamban,O
30,surut,O
30,.,O
30,selain,O
30,itu,O
30,saya,O
30,juga,O
30,meminta,O
30,pak,B-PERSON
30,ahok,L-PERSON
30,untuk,O
30,lakukan,O
30,sidak,O
30,ke,O
30,kantor,O
30,kelurahan,B-LOCATION
30,tugu,I-LOCATION
30,utara,L-LOCATION
30,karena,O
30,pihak,O
30,aparat,O
30,kelurahan,B-LOCATION
30,tugu,I-LOCATION
30,utara,L-LOCATION
30,tidak,O
30,responsif,O
30,dalam,O
30,menanggulangi,O
30,banjir,U-DESC
30,.,O
30,saat,O
30,terjadi,O
30,banjir,U-DESC
30,",",O
30,lurah,O
30,tugu,B-LOCATION
30,utara,L-LOCATION
30,sama,O
30,sekali,O
30,tidak,O
30,mau,O
30,menyediakan,O
30,bantuan,O
30,kepada,O
30,warga,O
30,kelurahan,B-LOCATION
30,tugu,I-LOCATION
30,utara,L-LOCATION
30,yang,O
30,terkena,O
30,banjir,U-DESC
30,padahal,O
30,di,O
30,daerah,O
30,kelurahan,B-LOCATION
30,tugu,I-LOCATION
30,utara,L-LOCATION
30,banyak,O
30,sekali,O
30,anak,O
30,balita,O
30,yang,O
30,sangat,O
30,membutuhkan,O
30,bantuan,O
30,terutama,O
30,makanan,O
30,karena,O
30,bila,O
30,banjir,U-DESC
30,",",O
30,warga,O
30,yang,O
30,berada,O
30,disana,O
30,terisolisir,O
30,dan,O
30,tidak,O
30,dapat,O
30,membeli,O
30,bahan,O
30,makanan,O
30,.,O
30,makadari,O
30,itu,O
30,saya,O
30,mohon,O
30,dengan,O
30,sangat,O
30,pemerintah,O
30,provinsi,B-LOCATION
30,dki,I-LOCATION
30,jakarta,L-LOCATION
30,sgera,O
30,mengirimkan,O
30,bantuan,O
30,dapur,O
30,umum,O
30,ke,O
30,kelurahan,B-LOCATION
30,tugu,I-LOCATION
30,utara,L-LOCATION
30,untuk,O
30,membantu,O
30,warga,O
30,yang,O
30,terisolisir,O
30,karena,O
30,banjir,O
30,tinggi,O
30,.,O
30,warga,O
30,sudah,O
30,muak,O
30,dengan,O
30,lurah,O
30,tugu,B-LOCATION
30,utara,L-LOCATION
30,yang,O
30,abai,O
30,dan,O
30,tidak,O
30,merespon,O
30,kebutuhan,O
30,warga,O
30,yang,O
30,terkena,O
30,banjir,U-DESC
30,.,O
30,tidak,O
30,ada,O
30,aparat,O
30,kelurahan,O
30,yang,O
30,memberikan,O
30,bantuan,O
30,kepada,O
30,warga,O
30,yang,O
30,terkena,O
30,banjir,U-DESC
30,.,O
30,padahal,O
30,saat,O
30,ini,O
30,warga,O
30,kelurahan,O
30,tugu,O
30,utara,O
30,sangat,O
30,membutuhkan,O
30,bantuan,O
30,berupa,O
30,makanan,O
30,layak,O
30,konsumsi,O
30,",",O
30,air,O
30,bersih,O
30,dan,O
30,pompa,O
30,pengendali,O
30,banjir,U-DESC
30,untuk,O
30,surutkan,O
30,banjir,U-DESC
30,di,O
30,jalan,B-LOCATION
30,perdamaian,L-LOCATION
30,rt,B-LOCATION
30,1,I-LOCATION
30,rw,I-LOCATION
30,17,L-LOCATION
30,saya,O
30,harap,O
30,pemerintah,O
30,provinsi,B-LOCATION
30,dki,I-LOCATION
30,jakarta,L-LOCATION
30,sgera,O
30,mrespon,O
30,permintaan,O
30,saya,O
30,ini,O
30,.,O
30,semoga,O
30,pak,B-PERSON
30,ahok,L-PERSON
30,mau,O
30,mendengarkan,O
30,permintaan,O
30,saya,O
30,ini,O
30,.,O
31,yang,O
31,terhormat,O
31,.,O
31,pemerintah,O
31,provinsi,B-LOCATION
31,dki,I-LOCATION
31,jakarta,L-LOCATION
31,.,O
31,saya,O
31,ingin,O
31,melaporkan,O
31,hari,O
31,ini,O
31,ada,O
31,murid,O
31,sdn,O
31,5,O
31,pagi,O
31,kelurahan,B-LOCATION
31,.,I-LOCATION
31,penggilingan,L-LOCATION
31,kecamatan,B-LOCATION
31,.,I-LOCATION
31,cakung,L-LOCATION
31,a/n,O
31,aryo,U-PERSON
31,telah,O
31,di,O
31,pukuli,B-DESC
31,guru,L-DESC
31,yang,O
31,bernama,O
31,pak,B-PERSON
31,karsa,L-PERSON
31,.,O
31,mohon,O
31,ada,O
31,tindakan,O
31,agar,O
31,tidak,O
31,terjadi,O
31,lagi,O
31,kekerasan,B-DESC
31,terhadap,I-DESC
31,murid,L-DESC
31,.,O
31,terima,O
31,kasih,O
32,mohon,O
32,di,O
32,tebang,O
32,pohon,O
32,randu,O
32,(,O
32,kapuk,O
32,),O
32,pinggir,O
32,jalan,O
32,",",O
32,karena,O
32,dampak,O
32,dilakukan,O
32,program,O
32,pembangunan,O
32,saluran,O
32,pembuangan,O
32,air/got,O
32,yang,O
32,berada,O
32,tepat,O
32,di,O
32,sebelah,O
32,pohon,O
32,",",O
32,sehingga,O
32,sebagian,O
32,besar,O
32,akar,O
32,dipotong,O
32,...,O
32,karena,O
32,pohon,O
32,sangat,O
32,besar,O
32,dan,O
32,tinggi,O
32,",",O
32,kemudian,O
32,mengingat,O
32,kondisi,O
32,cuaca,O
32,ekstreme,O
32,yang,O
32,akhir-akhir,O
32,ini,O
32,terjadi,O
32,",",O
32,dikhawatirkan,B-DESC
32,pohon,I-DESC
32,tumbang,L-DESC
32,karena,O
32,penopang,O
32,(,O
32,akar,O
32,),O
32,sudah,O
32,tidak,O
32,kuat,O
32,lagi,O
32,menahan,O
32,terpaan,O
32,angin..,O
32,lokasi,O
32,pohon,O
32,berada,O
32,tepat,O
32,di,O
32,depan,O
32,rumah,O
32,saya,O
32,",",O
32,dusun,B-LOCATION
32,.,I-LOCATION
32,krajan,L-LOCATION
32,",",O
32,rt:03/rw:02,U-LOCATION
32,",",O
32,desa,B-LOCATION
32,.,I-LOCATION
32,kemuning,I-LOCATION
32,lor,L-LOCATION
32,",",O
32,kecamatan,B-LOCATION
32,.,I-LOCATION
32,arjasa,L-LOCATION
32,...,O
32,mohon,O
32,segera,O
32,ditindak,O
32,lanjuti,O
32,dan,O
32,terima,O
32,kasih,O
32,...,O
32,.,O
33,yang,O
33,terhormat,O
33,.,O
33,pemerintah,O
33,dki,B-LOCATION
33,jakarta,L-LOCATION
33,jalan,B-LOCATION
33,raya,I-LOCATION
33,tugu,L-LOCATION
33,persis,O
33,didepen,O
33,sman,O
33,52,O
33,kelurahan,B-LOCATION
33,semper,I-LOCATION
33,barat,L-LOCATION
33,jakarta,B-LOCATION
33,utara,L-LOCATION
33,macet,O
33,karena,O
33,ada,B-DESC
33,pohon,I-DESC
33,tumbang,L-DESC
33,dan,O
33,kabel,O
33,listrik,O
33,dijalanan,O
33,takut,O
33,membahayakan,O
33,pemakai,O
33,jalan,O
33,.,O
33,terima,O
33,kasih,O
34,izin,O
34,melapor.saya,O
34,sudah,O
34,3,O
34,tahun,O
34,mengantar,O
34,barang,O
34,menuju,O
34,tambang,O
34,bre,O
34,rantau,O
34,(,O
34,kabupaten,B-LOCATION
34,.,I-LOCATION
34,tapin,L-LOCATION
34,),O
34,kalsel,U-LOCATION
34,.,O
34,gak,O
34,pernah,O
34,adanya,O
34,pungutan,O
34,liar.sebulan,O
34,terakhir,O
34,ini,O
34,saya,O
34,selalu,O
34,di,O
34,jegat,O
34,preman,O
34,jika,O
34,mengantar,O
34,barang,O
34,melewati,O
34,jalan,B-LOCATION
34,.,I-LOCATION
34,trantang,L-LOCATION
34,kecamatan,B-LOCATION
34,lokpaikat,L-LOCATION
34,kabupaten,B-LOCATION
34,tapin,L-LOCATION
34,(,O
34,kalimantan,B-LOCATION
34,selatan,L-LOCATION
34,),O
34,.mereka,O
34,selalu,O
34,meminta,O
34,bayaran,O
34,",",O
34,bukan,O
34,hanya,O
34,satu,O
34,bahkan,O
34,sampai,O
34,lima,O
34,orang.jika,O
34,tidak,O
34,di,O
34,kasih,O
34,jalan,O
34,di,O
34,blokade,O
34,mereka,O
34,",",O
34,tidak,O
34,di,O
34,kasih,O
34,lewat,O
34,jalan,O
34,situ,O
34,.,O
34,bahkan,O
34,sampai,O
34,pelemparan,O
34,kaca,O
34,mobil,O
34,kita..itu,O
34,merupakan,O
34,jalur,O
34,satu,O
34,satunya,O
34,yang,O
34,bisa,O
34,kita,O
34,lewati,O
34,pas,O
34,ngantar,O
34,barang.tolong,O
34,kepada,O
34,polres,O
34,kabupaten,B-LOCATION
34,.,I-LOCATION
34,tapin,L-LOCATION
34,supaya,O
34,menindak,O
34,lanjutinya..ataupun,O
34,polsek,O
34,kecamatan,B-LOCATION
34,lokpaikat,L-LOCATION
34,dapat,O
34,menindak,O
34,lanjutinya..demi,O
34,keamanan,O
34,di,O
34,jalan,O
34,.,O
35,kepada,O
35,yang,O
35,terhormat,O
35,.,O
35,pemerintah,O
35,provinsi,B-LOCATION
35,dki,I-LOCATION
35,jakarta,L-LOCATION
35,",",O
35,saya,O
35,ingin,O
35,melaporkan,O
35,banjir,U-DESC
35,yang,O
35,selalu,O
35,melanda,O
35,rw,B-LOCATION
35,.,I-LOCATION
35,1,I-LOCATION
35,",",I-LOCATION
35,rw,I-LOCATION
35,.,I-LOCATION
35,8,L-LOCATION
35,",",O
35,dan,O
35,rw,B-LOCATION
35,10,L-LOCATION
35,kelurahan,B-LOCATION
35,kalibata,L-LOCATION
35,kecamatan,B-LOCATION
35,pancoran,L-LOCATION
35,",",O
35,jakarta,B-LOCATION
35,selatan,L-LOCATION
35,.,O
35,hal,O
35,ini,O
35,terjadi,O
35,karena,O
35,lokasi,O
35,rw,O
35,tersebut,O
35,terletak,O
35,di,O
35,tempat,O
35,yang,O
35,lebih,O
35,rendah,O
35,",",O
35,bila,O
35,hujan,O
35,turun,O
35,akan,O
35,terjadi,O
35,banjir,U-DESC
35,.,O
35,mohon,O
35,agar,O
35,dinas,O
35,terkait,O
35,bisa,O
35,mencarikan,O
35,solusi,O
35,agar,O
35,lokasi,O
35,tersebut,O
35,tidak,O
35,banjir,U-DESC
35,",",O
35,terima,O
35,kasih,O
35,.,O
36,hai,O
36,",",O
36,saya,O
36,ingin,O
36,menyampai,O
36,kan,O
36,ada,O
36,beberapa,O
36,titik,O
36,sepanjang,O
36,jalan,B-LOCATION
36,dr.,I-LOCATION
36,satrio,L-LOCATION
36,-,O
36,jakarta,U-LOCATION
36,",",O
36,(,O
36,depan,B-LOCATION
36,tokopedia,I-LOCATION
36,tower,L-LOCATION
36,",",O
36,depan,B-LOCATION
36,pom,I-LOCATION
36,bensin,L-LOCATION
36,shell,O
